"astro-ph/0203019","Cristian Vignali","A. Comastri (Oss. Astronomico-Bologna), M. Brusa (Dip. di
  Astronomia-Bologna), P. Ciliegi, M. Mignoli (Oss. Astronomico-Bologna), F.
  Fiore (Oss. Astronomico-Roma), R. Maiolino (Oss. Astrofisico di
  Arcetri-Firenze), P. Severgnini (Oss. Astronomico di Brera-Milano), A. Baldi,
  S. Molendi (Istituto di Fisica Cosmica/CNR - Milano), C. Vignali (Penn State
  Univ.-USA), F. La Franca, G. Matt, G.C. Perola (Dip. di Fisica-Univ. di Roma
  Tre)","On the nature of X-ray Bright Optically Normal galaxies","6 pages, 6 figures. Oral contribution to ""New Visions of the X-ray
  Universe in the XMM-Newton and Chandra Era"", 26-30 November 2001, ESTEC, The
  Netherlands",,,,"astro-ph",,"  Multiwavelength observations of the hard X-ray selected sources by Chandra
and XMM-Newton surveys have significantly improved our knowledge of the objects
responsible of the hard X-ray background. A surprising finding is the discovery
of a population of optically dull, X-ray bright galaxies emerging at 2-10 keV
fluxes of the order of 10^{-14} erg cm^{-2} s^{-1}. We present preliminary
results of multiwavelength observations of a few objects serendipitously
discovered in the field of XMM-Newton and Chandra observations and intensively
studied at longer wavelengths.
","[{""version"":""v1"",""created"":""Sun, 3 Mar 2002 00:35:51 GMT""}]","2007-05-23"
"astro-ph/0203027","Hong Bae Ann","H. B. Ann (PNU, Korea)","Hydrodynamic Simulations for the Nuclear Morphology of NGC 4314","9 pages","The Astronomical Journal(2001), 121:2515-2523","10.1086/320374",,"astro-ph",,"  We performed SPH simulations to study the nuclear morphology of a barred
galaxy NGC 4314. We have constructed the mass models based on the results of a
profile decomposition into disk, bulge, and bar components. Our models have
three different nuclear structures according to the assumption about the
nuclear bar: no nuclear bar, a synchronous nuclear bar and a fast nuclear bar.
Our SPH simulations show that the morphology of the nuclear region of NGC 4314
which is characterized by an elongated ring/spiral of newly formed stars and
HII regions, aligned nearly parallel to the primary bar can be understood in
terms of the secular evolution driven by the non-axisymmetric potential. The
slightly elongated and aligned nuclear ring of NGC 4314 can be formed by the
strong barred potential and the moderate central concentration of the bulge
mass with and without a nuclear bar. However, the nuclear spiral pattern can
not be developed without a nuclear bar. The nuclear bar of NGC 4314 seems to
rotate faster than the primary bar since the nuclear morphology induced by the
synchronous nuclear bar is much different from the observed one.
","[{""version"":""v1"",""created"":""Sun, 3 Mar 2002 05:54:34 GMT""}]","2009-11-07"
"astro-ph/0203028","Hong Bae Ann","H. B. Ann, S. H. Lee, H. Sung, M. G. Lee, S. -L. Kim, M. -Y. Chun, Y.
  -B. Jeon, B. -G. Park, and I. -S. Yuk","{BOAO Photometric Survey of Galactic Open Clusters. II. Physical
  Parameters of 12 Open Clusters","11 pages","The Astronomical Journal (2002), 123:905-914","10.1086/338309",,"astro-ph",,"  We have initiated a long-term project, the BOAO photometric survey of open
clusters, to enlarge our understanding of galactic structure using UBVI CCD
photometry of open clusters which have been little studied before. This is the
second paper of the project in which we present the photometry of 12 open
clusters. We have determined the cluster parameters by fitting the Padova
isochrones to the color-magnitude diagrams of the clusters. All the clusters
except for Be 0 and NGC 1348 are found to be intermediate-age to old (0.2 - 4.0
Gyrs) open clusters with a mean metallicity of [Fe/H] = 0.0.
","[{""version"":""v1"",""created"":""Sun, 3 Mar 2002 06:25:45 GMT""}]","2009-11-07"
"astro-ph/0203029","Hong Bae Ann","H. B. Ann (PNU, Korea)","Young Populations in the Nuclei of Barred Galaxies","8 pages","Astrophys.Space Sci. 276 (2001) 683-690","10.1023/A:1017589212527",,"astro-ph",,"  We have conducted a $UBVRI$ and $H_{\alpha}$ CCD photometry of 5 barred
galaxies, NGC 2523, NGC 2950, NGC 3412, NGC 3945 and NGC 5383, along with SPH
simulations, in order to understand the origin of young stellar populations in
the nuclei of barred galaxies. The $H_{\alpha}$ emissions which are thought to
be emitted by young stellar populations are either absent or strongly
concentrated on the nuclei of early type galaxies (NGC 2950, NGC 3412, NGC
3945), while they are observed in the nuclei and circumnuclear regions of
intermediate type galaxies with strong bars (NGC 2523, NGC 5383). SPH
simulations of realistic mass models for these galaxies show that some disk
material can be driven into the nuclear regions by strong bar potentials. This
implies that the young stellar populations in the circumnuclear regions of
barred galaxies can be formed out of such gas. The existence of the nuclear
dust lanes is an indication of an on-going gas inflow and extremely young
stellar populations in these galaxies, because the nuclear dust lanes such as
those in NGC 5383 are not long-lasting features according to our simulations.
","[{""version"":""v1"",""created"":""Sun, 3 Mar 2002 07:53:52 GMT""}]","2009-11-07"
"cond-mat/0203039","Vladimir Privman","Vladimir Privman","Short-Time Decoherence and Deviation from Pure Quantum States","9 pages in plain TeX","Mod. Phys. Lett. B 16, 459-465 (2002)","10.1142/S0217984902003920",,"cond-mat.mes-hall cond-mat.mtrl-sci cond-mat.stat-mech cond-mat.str-el quant-ph",,"  In systems considered for quantum computing, i.e., for control of quantum
dynamics with the goal of processing information coherently, decoherence and
deviation from pure quantum states, are the main obstacles to fault-tolerant
error correction. At low temperatures, usually assumed in quantum computing
designs, some of the accepted approaches to evaluation of relaxation mechanisms
break down. We develop a new general formalism for estimation of decoherence at
short times, appropriate for evaluation of quantum computing architectures.
","[{""version"":""v1"",""created"":""Sun, 3 Mar 2002 10:02:01 GMT""},{""version"":""v2"",""created"":""Tue, 23 Nov 2004 02:22:09 GMT""},{""version"":""v3"",""created"":""Sun, 28 Nov 2004 17:28:48 GMT""}]","2010-10-12"
"cond-mat/0203040","Klaus Kroy","Klaus Kroy, Gerd Sauermann, Hans J. Herrmann","Minimal model for aeolian sand dunes","19 pages, 22 figures",,"10.1103/PhysRevE.66.031302",,"cond-mat.soft",,"  We present a minimal model for the formation and migration of aeolian sand
dunes. It combines a perturbative description of the turbulent wind velocity
field above the dune with a continuum saltation model that allows for
saturation transients in the sand flux. The latter are shown to provide the
characteristic length scale. The model can explain the origin of important
features of dunes, such as the formation of a slip face, the broken scale
invariance, and the existence of a minimum dune size. It also predicts the
longitudinal shape and aspect ratio of dunes and heaps, their migration
velocity and shape relaxation dynamics. Although the minimal model employs
non-local expressions for the wind shear stress as well as for the sand flux,
it is simple enough to serve as a very efficient tool for analytical and
numerical investigations and to open up the way to simulations of large scale
desert topographies.
","[{""version"":""v1"",""created"":""Sat, 2 Mar 2002 20:33:46 GMT""}]","2009-11-07"
"cond-mat/0203041","Yukitoshi Motome","Yukitoshi Motome, Nobuo Furukawa","Anomaly in Spin Excitation Spectrum of Double-Exchange Systems with
  Randomness","4 pages including 3 figures","J. Phys. Soc. Jpn. 71, 1419 (2002)","10.1143/JPSJ.71.1419",,"cond-mat.str-el cond-mat.stat-mech",,"  Spin excitation spectrum of the double-exchange model is studied in the
presence of randomness. Spin wave approximation in the ground state shows that
the randomness significantly modifies the spectrum from the cosine-like one in
the pure system to that with anomalies such as broadening, anti-crossing and
gap opening. The origin of anomalies is speculated to be modulation of
effective ferromagnetic coupling by the Friedel oscillation. These anomalies
qualitatively reproduce the spin excitation spectrum in colossal
magnetoresistance manganites whose Curie temperatures are relatively low. Our
results suggest that randomness control is an important notion to understand
effects of the A-site substitution which has previously been understood as the
bandwidth control.
","[{""version"":""v1"",""created"":""Sun, 3 Mar 2002 04:39:17 GMT""}]","2009-11-07"
"gr-qc/0203006","Xavier Siemens","Xavier Siemens, Ken D. Olum and Alexander Vilenkin","On the size of the smallest scales in cosmic string networks","4 pages, revtex","Phys.Rev. D66 (2002) 043501","10.1103/PhysRevD.66.043501",,"gr-qc astro-ph hep-ph",,"  We present a method for the calculation of the gravitational back reaction
cutoff on the smallest scales of cosmic string networks taking into account
that not all modes on strings interact with all other modes. This results in a
small scale structure cutoff that is sensitive to the initial spectrum of
perturbations present on strings. From a simple model, we compute the cutoffs
in radiation- and matter-dominated universes.
","[{""version"":""v1"",""created"":""Sat, 2 Mar 2002 19:31:43 GMT""}]","2009-11-07"
"hep-ph/0203020","A. S. Volokitin","V.N. Oraevsky, V.B. Semikoz and A.S. Volokitin","Spin waves in the magnetized plasma of a supernova and its excitation by
  neutrino fluxes","9 pages",,,,"hep-ph",,"  The spin effects on electromagnetic waves in a strongly magnetized plasma
with rare collisions is considered with the help of relativistic kinetic
equations, which takes into account the electron spin dynamics in the
selfconsistent electric and magnetic fields. It is shown that for
electromagnetic waves propagating almost perpendicular to ambient magnetic
field the spin effects become essential in the vicinity of electron
gyrofrequency and the corresponding wave dispersion and growth rate of the
electromagnetic spin waves in the presence of intense quasi monoenergetic
fluxes of neutrino is determined.
","[{""version"":""v1"",""created"":""Sat, 2 Mar 2002 23:59:08 GMT""}]","2007-05-23"
"hep-th/0203016","Kogan","Z. Berezhiani, A. Gorsky and I.I. Kogan","On the Deconstruction of Time","plain Latex, 7 pages, 1 reference added","JETP Lett. 75 (2002) 530-533; Pisma Zh.Eksp.Teor.Fiz. 75 (2002)
  646-650","10.1134/1.1500714","DFAQ-02/TH/01,etc","hep-th",,"  In this note we discuss the possibility to get a time rather than space in
the scenario of (de)construction of new dimension.
","[{""version"":""v1"",""created"":""Sun, 3 Mar 2002 13:48:01 GMT""},{""version"":""v2"",""created"":""Mon, 11 Mar 2002 16:28:25 GMT""}]","2009-11-07"
